鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
中壢區,房地(土地+建物)+車位,環中東路二段312巷1~30號,12.01,都市：其他:住宅區,,,1100315,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880528,130.59,3,2,2,有,有,6900000,52837,坡道平面,0.0,0,,RPWTMLOJNHGGFBH98DA,74.79,3.01,9.5,有,0166
觀音區,房地(土地+建物),福興街121~150號,18.08,都市：其他:第二種住宅區,,,1100413,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1090908,71.92,3,1,2,有,無,4500000,62570,,0.0,0,,RPRRMLKKNHGGFBH97DA,53.13,0.0,5.7,有,
中壢區,房地(土地+建物)+車位,榮安一街391~420號,17.8,都市：其他:住宅區,,,1100203,土地1建物2車位1,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830623,115.75,3,2,2,有,有,5500000,47516,坡道平面,0.0,0,,RPXOMLKKNHGGFBH28DA,71.47,2.0,8.26,有,0167
觀音區,房地(土地+建物),中山路一段961~990號,159.64,,一般農業區,農牧用地,1100427,土地1建物1車位0,全,二層,透天厝,農舍,加強磚造,0680103,184.3,6,2,2,有,無,8500000,46120,,0.0,0,,RPOPMLKKNHGGFBH47DA,184.3,0.0,0.0,無,
中壢區,房地(土地+建物)+車位,中央西路一段61~90號,32.69,都市：其他:商業區,,,1100426,土地2建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),辦公室、商場,鋼筋混凝土造,0800704,467.21,0,0,0,無,有,23000000,49228,升降機械,79.34,0,,RPVQMLKKNHGGFBH28DA,410.15,15.3,6.08,有,
中壢區,土地,三民段691~720地號,185.0,都市：其他:農業區,,,1100429,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3077404,16635,,0.0,0,,RPWQMLKKNHGGFBH38DA,0.0,0.0,0.0,無,
中壢區,土地,三民段691~720地號,9.03,都市：其他:農業區,,,1100429,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,93009,10300,,0.0,0,,SPWQMLKKNHGGFBH48DA,0.0,0.0,0.0,無,0168
中壢區,土地,三民段691~720地號,15.5,都市：其他:農業區,,,1100429,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,159650,10300,,0.0,0,,TPWQMLKKNHGGFBH58DA,0.0,0.0,0.0,無,0169
中壢區,土地,三民段691~720地號,6.79,都市：其他:農業區,,,1100429,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,69937,10300,,0.0,0,,UPWQMLKKNHGGFBH68DA,0.0,0.0,0.0,無,0170
中壢區,房地(土地+建物)+車位,同慶路360巷31~60號,14.87,都市：其他:住宅區,,,1100224,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880910,136.59,3,2,2,有,有,5000000,36609,坡道機械,8.6,0,,RPVNMLTJNHGGFBH78DA,93.01,0.0,10.88,有,
