鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
仁武區,房地(土地+建物),京吉五路211~240號,80.45,都市：其他:社區中心商業區,,,1100329,土地1建物1車位0,全,四層,透天厝,集合住宅,鋼筋混凝土,1100125,261.17,6,2,6,有,無,19700000,75430,,0.0,0,,RPTPMLKKNHGGFIE38DA,239.17,22.0,0.0,無,
仁武區,房地(土地+建物),京吉五路211~240號,80.64,都市：其他:社區中心商業區,,,1100329,土地1建物1車位0,全,四層,透天厝,集合住宅,鋼筋混凝土,1100125,261.17,6,2,6,有,無,19700000,75430,,0.0,0,,RPUPMLKKNHGGFIE48DA,239.17,22.0,0.0,無,
仁武區,土地,灣勢段751~780地號,118.62,都市：其他:道路用地,,,1100507,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7755448,65381,,0.0,0,包含公共設施保留地用地；協議價購；,RPUNMLRJNHGGFIE88DA,0.0,0.0,0.0,無,
仁武區,房地(土地+建物),仁忠路189巷1~30號,173.73,都市：其他:第三種住宅區。,,,1100421,土地1建物1車位0,全,四層,透天厝,住宅,鋼筋混凝土,1080603,371.87,6,2,6,有,無,28180000,75779,,0.0,0,,RPTNMLTLMHGGFIE09DA,350.59,21.28,0.0,無,
鳥松區,房地(土地+建物),濱湖路379巷21弄1~30號,112.93,都市：其他:第一種住宅區,,,1100308,土地2建物1車位0,全,五層,透天厝,集合住宅,鋼筋混凝土,1070118,335.37,5,3,7,有,有,29000000,86472,,0.0,0,,RPQNMLKMMHGGFIE97DA,322.5,12.26,0.0,有,
鳳山區,房地(土地+建物),北忠街361~390號,11.16,都市：其他:第三之一種住宅區(附),,,1100320,土地1建物1車位0,十五層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1050811,78.14,2,2,1,有,有,5300000,67827,,0.0,0,,RPSPMLLKNHGGFGE18DA,44.07,6.71,0.0,有,0179
大樹區,房地(土地+建物),九大路251巷1~30號,145.13,都市：其他:道路用地,,,1081005,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1091216,201.16,5,2,3,有,無,13500000,67111,,0.0,0,,RPRPMLMKNHGGFGE18DA,192.63,8.53,0.0,無,
大樹區,土地,洲仔段121~150地號,244.53,,鄉村區,乙種建築用地,1100328,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4500000,18403,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPSPMLMKNHGGFGE28DA,0.0,0.0,0.0,無,
大樹區,土地,龍目段931~960地號,21.09,,鄉村區,乙種建築用地,1100425,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,205000,9720,,0.0,0,,RPVPMLLKNHGGFGE48DA,0.0,0.0,0.0,無,0180
甲仙區,房地(土地+建物),林森路61~90號,100.37,都市：其他:住宅區,,,1100410,土地2建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0750314,150.73,4,4,4,有,無,4650000,30850,,0.0,0,,RPPNMLNKNHGGFHE97DA,150.73,0.0,0.0,無,
內門區,土地,將軍段871~900地號,2502.71,,山坡地保育區,農牧用地,1100427,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,479,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPUNMLLKNHGGFHE28DA,0.0,0.0,0.0,無,
旗山區,房地(土地+建物),花旗二路148巷6弄1~30號,95.22,,山坡地保育區,丙種建築用地,1100407,土地2建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0840222,174.16,4,2,3,有,無,2900000,16651,,0.0,0,,RPSNMLSJMHGGFHE58DA,139.28,34.88,0.0,無,0181
鳳山區,房地(土地+建物),鎮東街1~30號,28.07,都市：其他:第三之一種住宅區,,,1100403,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690204,76.61,3,2,2,有,無,3000000,39159,,0.0,0,鐵鋁窗增建、遮雨棚增建、將大門改為陽台進出其他增建；,RPWNMLKKNHGGFGE28DA,76.61,0.0,0.0,無,
鳳山區,房地(土地+建物),鎮南街38巷1~30號,45.0,都市：其他:第三之一種住宅區,,,1100416,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0580715,76.22,4,2,2,有,無,5200000,68224,,0.0,0,其他增建；,RPTNMLSJNHGGFGE68DA,69.56,6.66,0.0,無,
鳳山區,房地(土地+建物),新富路571~600號,8.8,都市：其他:第二之五種商業區,,,1100407,土地1建物1車位0,一層，二層，騎樓,十四層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0881020,123.69,2,2,2,有,有,10450000,84485,,0.0,0,,RPTQMLOJNHGGFGE58DA,88.06,5.74,0.0,無,
鳳山區,房地(土地+建物)+車位,文龍路1~30號,37.51,都市：其他:第三之二種住宅區,,,1100312,土地1建物1車位2,十四層,二十一層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1040715,320.43,3,2,4,有,有,21000000,65537,坡道平面,60.38,0,,RPPPMLNJNHGGFGE97DA,136.28,27.32,0.0,有,0182
鳳山區,房地(土地+建物)+車位,光遠路121巷61~90號,30.83,都市：其他:第三之一種住宅區,,,1100225,土地2建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1020701,206.68,4,2,2,有,有,11500000,55642,坡道平面,22.18,0,,RPVPMLNJNHGGFGE58DA,108.81,8.96,0.0,有,0183
鳳山區,房地(土地+建物),中和街195巷1~30號,46.5,都市：其他:第三之一種住宅區,,,1100420,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0741002,91.25,3,2,2,有,無,2200000,24110,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLLKNHGGFGE28DA,91.25,0.0,0.0,無,
大樹區,土地,埔尾段241~270地號,48.07,都市：其他:道路用地,,,1100503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,480000,9985,,0.0,0,,RPOOMLLKNHGGFGE67DA,0.0,0.0,0.0,無,
鳳山區,房地(土地+建物),中山東路192巷103弄1~30號,64.0,都市：其他:第三之一種住宅區,,,1100504,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0651206,65.86,3,2,1,有,無,5500000,83510,,0.0,0,其他增建；,RPWOMLLKNHGGFGE48DA,65.86,0.0,0.0,無,
鳳山區,房地(土地+建物),田中央路160巷3弄1~30號,104.79,都市：其他:第三種住宅區。,,,1100418,土地2建物1車位0,全,四層,透天厝,停車空間、門廊、集合住宅、樓梯間,鋼筋混凝土,0930421,210.5,3,2,3,有,有,12500000,59382,,0.0,0,其他增建；,RPWOMLMLMHGGFGE58DA,181.08,29.42,0.0,無,
鳳山區,房地(土地+建物),經武路181~210號,21.19,都市：其他:第三之一種住宅區,,,1100401,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700530,81.78,3,2,1,有,無,2400000,29347,,0.0,0,,RPVNMLKLMHGGFGE18DA,81.78,0.0,0.0,無,0184
鳳山區,房地(土地+建物)+車位,和德街31~60號,14.13,都市：其他:第三之一種住宅區,,,1100328,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,0991220,143.46,3,2,2,有,有,9000000,62735,坡道平面,20.71,0,陽台外推；,RPPOMLKLMHGGFGE67DA,70.15,10.02,0.0,有,0185
鳳山區,房地(土地+建物)+車位,過勇路151~180號,9.14,都市：其他:第二之五種商業區,,,1100413,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1020620,98.55000000000001,2,1,1,有,有,4920000,49924,坡道機械,12.78,0,,RPPPMLQLMHGGFGE38DA,47.33,8.7,0.0,有,0186
鳳山區,房地(土地+建物),保華二路301~330號,12.54,都市：其他:第三之一種住宅區,,,1100405,土地1建物1車位0,三層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1031013,78.37,2,2,1,有,有,4700000,59972,,0.0,0,,RPXNMLSJMHGGFGE98DA,42.13,7.19,0.0,有,0187
岡山區,土地,竹圍段841~870地號,108.55,都市：其他:住宅區,,,1100506,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5410000,49839,,0.0,0,,RPQOMLNKNHGGFFE97DA,0.0,0.0,0.0,無,
岡山區,土地,福潭段301~330地號,80.16,,鄉村區,乙種建築用地,1100409,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1584050,19761,,0.0,0,,RPSOMLNKNHGGFFE18DA,0.0,0.0,0.0,無,
橋頭區,土地,仕興段361~390地號,98.17,都市：其他:住宅區,,,1100320,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4751266,48398,,0.0,0,未登記建物；,RPQOMLKKNHGGFFE67DA,0.0,0.0,0.0,無,
橋頭區,房地(土地+建物),興樹路民生巷1~30號,72.26,都市：其他:住宅區,,,1100405,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0810915,171.09,6,2,3,有,無,7500000,43837,,0.0,0,,RPXOMLMKNHGGFFE58DA,171.09,0.0,0.0,無,
梓官區,土地,新興段601~630地號,911.52,,一般農業區,農牧用地,1100504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,2743,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSQMLMKNHGGFFE28DA,0.0,0.0,0.0,無,
梓官區,房地(土地+建物),中正五街31~60號,112.0,都市：其他:住宅區,,,1100504,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1021202,222.45,4,2,3,有,無,12560000,56462,,0.0,0,,RPQPMLLKNHGGFFE87DA,203.12,19.33,0.0,無,0188
橋頭區,房地(土地+建物),瑞祥三街1~30號,181.15,都市：其他:住宅區,,,1100316,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1030625,340.28,7,2,6,有,無,23500000,69061,,0.0,0,,RPSPMLPJNHGGFFE38DA,303.12,37.16,0.0,有,0189
楠梓區,房地(土地+建物),德祥路121~150號,19.57,都市：其他:第五種住宅區,,,1100225,土地1建物1車位0,一層，二層，騎樓,十二層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0851030,217.96,0,0,0,無,有,30000000,137640,,0.0,0,買賣標的現況與隔壁共同壁拆除兩間打通，出租給郵局含租約；,RPQOMLLKNHGGFEE67DA,176.0,15.41,0.0,有,
橋頭區,房地(土地+建物)+車位,橋新一路61~90號,43.04,都市：其他:第五種住宅區,,,1100209,土地1建物1車位2,二層,二十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090304,324.21,3,2,3,有,有,19850000,61226,坡道平面,47.06,0,,RPUPMLNLMHGGFFE48DA,154.92,25.34,0.0,有,
岡山區,土地,大仁段1531~1560地號,202.39,都市：其他:住宅區,,,1100409,土地9建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12856200,63522,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLNJNHGGFFE77DA,0.0,0.0,0.0,無,0190
左營區,房地(土地+建物)+車位,桃子園路1~30號,11.76,都市：其他:第四種住宅區,,,1070831,土地1建物1車位1,九層,十八層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1091106,102.86,2,2,1,有,有,5720000,49798,坡道平面,16.11,1400000,預售屋、或土地及建物分次登記案件；,RPXPMLRJNHGGFEE98DA,43.03,13.3,0.0,有,
左營區,房地(土地+建物),桃子園路1~30號,8.34,都市：其他:第四種住宅區,,,1070805,土地1建物1車位0,二層,十八層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1091106,74.13,2,2,1,有,有,3990000,53824,,0.0,0,預售屋、或土地及建物分次登記案件；,RPQQMLRJNHGGFEE38DA,43.03,4.97,0.0,有,
左營區,房地(土地+建物)+車位,桃子園路1~30號,15.98,都市：其他:第四種住宅區,,,1100225,土地1建物1車位1,十八層,十八層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1091106,139.56,3,2,2,有,有,9150000,65209,坡道平面,16.11,1100000,,RPOPMLLKNHGGFEE57DA,64.09,16.06,0.0,有,
左營區,房地(土地+建物)+車位,新莊一路61~90號,19.59,都市：其他:第五種住宅區,,,1100413,土地1建物1車位1,十三層,二十一層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1050223,199.49,3,2,2,有,有,14000000,74750,坡道平面,36.28,1800000,,RPPPMLLKNHGGFEE67DA,87.01,12.69,0.0,有,0191
楠梓區,土地,援中段一小段301~330地號,367.58,都市：其他:第三種商業區,,,1100414,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,35581700,96800,,0.0,0,,RPQOMLMKNHGGFEE77DA,0.0,0.0,0.0,無,
楠梓區,房地(土地+建物)+車位,高楠公路1747巷86弄1~30號,44.18,都市：其他:第五種住宅區,,,1100423,土地1建物1車位1,四層，五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0841009,146.19,3,2,2,有,無,3600000,24625,一樓平面,0.0,0,,RPPNMLMKNHGGFEE57DA,99.36,4.54,0.0,無,
楠梓區,房地(土地+建物),高楠公路1747巷86弄1~30號,10.98,都市：其他:第五種住宅區,,,1100423,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0841009,41.67,1,0,1,有,無,400000,9599,,0.0,0,,SPPNMLMKNHGGFEE67DA,28.49,1.1,0.0,無,
楠梓區,房地(土地+建物),青埔街1~30號,17.37,都市：其他:第五種住宅區,,,1100504,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830713,117.95,3,2,2,有,有,3950000,33489,,0.0,0,,RPQNMLMKNHGGFEE67DA,80.09,16.84,0.0,有,
左營區,房地(土地+建物)+車位,富國路31~60號,11.81,都市：其他:第五種住宅區,,,1100408,土地1建物1車位1,十四層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830707,157.06,3,1,2,有,有,3500000,22284,坡道機械,0.0,0,賣清親友、員工、共有人或其他特殊關係間之交易；,RPQNMLLKNHGGFEE57DA,94.35,20.33,0.0,有,
左營區,房地(土地+建物),文德路151~180號,17.39,都市：其他:第三種住宅區。,,,1100405,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811202,108.91,3,2,2,有,有,5020000,46093,,0.0,0,,RPRNMLLKNHGGFEE67DA,74.15,9.09,0.0,有,
左營區,房地(土地+建物),立信路266巷1~30號,50.0,都市：其他:第三種住宅區。,,,1091105,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0770831,138.4,2,3,3,有,無,14170000,102384,,0.0,0,二樓後面依現況、壹樓空地增建。頂樓加蓋；其他增建；,RPWPMLQJNHGGFEE78DA,127.2,11.2,0.0,無,0192
楠梓區,房地(土地+建物),清平街51巷1~30號,23.18,都市：其他:第三種住宅區。,,,1100417,土地1建物1車位0,一層，二層，騎樓,十二層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0830112,146.76,1,3,2,有,有,6380000,43472,,0.0,0,夾層；,RPTNMLQJNHGGFEE28DA,118.48,11.52,0.0,有,
楠梓區,房地(土地+建物)+車位,大學二十街1~30號,14.45,都市：其他:第三種商業區,,,1100313,土地1建物1車位1,十層,二十三層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1070502,169.45,3,2,2,有,有,8450000,49867,坡道平面,29.91,0,,RPVOMLKMMHGGFEE18DA,69.83,19.25,0.0,有,
左營區,房地(土地+建物)+車位,辛亥路241~270號,15.08,都市：其他:市場用地,,,1100410,土地1建物1車位1,二十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011105,227.43,4,2,2,有,有,16880000,74221,坡道平面,25.36,0,,RPQOMLOJNHGGFEE87DA,116.46,12.48,0.0,有,0193
左營區,房地(土地+建物),文川路181~210號,8.18,都市：其他:第四種商業區,,,1100422,土地1建物1車位0,四層,二十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1080814,110.72,2,2,1,有,有,8700000,78577,,0.0,0,,RPUOMLOJNHGGFEE28DA,63.91,6.94,0.0,有,
左營區,房地(土地+建物)+車位,太華街31~60號,19.55,都市：其他:第二種特定商業專用區,,,1100426,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841226,116.56,3,2,2,有,有,6300000,54049,坡道機械,0.0,0,,RPUQMLSLMHGGFEE98DA,72.06,12.89,0.0,有,
左營區,房地(土地+建物)+車位,辛亥路241~270號,30.93,都市：其他:第三種住宅區。,,,1100425,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030703,189.69,4,2,2,有,有,13320000,70220,坡道平面,27.53,0,,RPUOMLQLMHGGFEE58DA,95.35,9.22,0.0,有,0194
左營區,房地(土地+建物),民族一路1171~1200號,13.28,都市：其他:第五種住宅區,,,1100330,土地1建物1車位0,四層,二十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1081204,146.2,3,2,2,有,有,9730000,66553,,0.0,0,,RPOSMLNLMHGGFEE08DA,70.22,23.62,0.0,有,
左營區,房地(土地+建物)+車位,民族一路1171~1200號,14.5,都市：其他:第五種住宅區,,,1100415,土地1建物1車位1,九層,二十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1081204,159.56,3,2,2,有,有,10000000,62672,坡道機械,13.35,0,,RPRNMLQLMHGGFEE18DA,70.22,23.62,0.0,有,
左營區,房地(土地+建物),保靖街61~90號,3.61,都市：其他:第四種商業區,,,1100412,土地1建物1車位0,八層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830220,36.83,1,1,1,有,有,1830000,49688,,0.0,0,陽台外推；,RPUONLMLMHGGFEE28DA,23.74,1.53,0.0,有,0195
左營區,房地(土地+建物),重惠街161巷1~30號,23.03,都市：其他:第五種住宅區,,,1100416,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840916,111.09,3,2,2,有,有,4700000,42308,,0.0,0,,RPPOMLLLMHGGFEE57DA,76.06,10.57,0.0,有,0196
左營區,房地(土地+建物)+車位,桃子園路1~30號,11.76,都市：其他:第四種住宅區,,,1070422,土地1建物1車位1,二層,十八層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1091106,102.85,2,2,1,有,有,6480000,58566,坡道平面,16.11,1400000,預售屋、或土地及建物分次登記案件；,RPUQMLTKMHGGFEE98DA,44.62,11.7,0.0,有,
左營區,房地(土地+建物)+車位,桃子園路1~30號,13.47,都市：其他:第四種住宅區,,,1070321,土地1建物1車位1,二層,十八層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1091106,117.91999999999999,3,2,2,有,有,7000000,55004,坡道平面,16.11,1400000,預售屋、或土地及建物分次登記案件；,RPWQMLTKMHGGFEE56DA,58.51,7.51,0.0,有,
左營區,房地(土地+建物)+車位,桃子園路1~30號,11.66,都市：其他:第四種住宅區,,,1070813,土地1建物1車位1,十七層,十八層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1091106,101.9,2,2,1,有,有,6280000,55717,坡道平面,16.11,1500000,預售屋、或土地及建物分次登記案件；,RPPRMLTKMHGGFEE58DA,43.03,12.7,0.0,有,
左營區,房地(土地+建物)+車位,桃子園路1~30號,11.76,都市：其他:第四種住宅區,,,1070327,土地1建物1車位1,十層,十八層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1091106,102.85,2,2,1,有,有,6100000,54185,坡道平面,16.11,1400000,預售屋、或土地及建物分次登記案件；,RPVRMLTKMHGGFEE56DA,44.62,11.7,0.0,有,
左營區,房地(土地+建物)+車位,桃子園路1~30號,18.09,都市：其他:第四種住宅區,,,1070716,土地1建物1車位2,六層,十八層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1091106,156.67000000000002,3,2,2,有,有,9100000,52230,坡道平面,32.22,2600000,預售屋、或土地及建物分次登記案件；,RPWOMLPJKHGGFEE28DA,64.54,16.25,0.0,有,
左營區,土地,菜公段二小段1051~1080地號,702.0,都市：其他:乙種工業區,,,1100222,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,75000000,106838,,0.0,0,,RPQQMLNKMHGGFEE97DA,0.0,0.0,0.0,無,0197
楠梓區,房地(土地+建物),海專路241~270號,16.11,都市：其他:第四種住宅區,,,1100407,土地1建物1車位0,一層，夾層,十五層,住宅大樓(11層含以上有電梯),店舖、集合住宅,鋼筋混凝土,1041103,80.33,0,2,2,有,有,9060000,112785,,0.0,0,,RPPRMLNKMHGGFEE97DA,57.83,0.0,0.0,有,0198
楠梓區,房地(土地+建物),藍昌路481~510號,79.56,都市：其他:第三種住宅區。,,,1100412,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0960529,214.57,4,2,2,有,無,18800000,87617,,0.0,0,,RPOOMLNKMHGGFEE57DA,194.38,20.19,0.0,無,
楠梓區,房地(土地+建物),久昌街128巷1~30號,83.0,都市：其他:第三種住宅區。,,,1100325,土地1建物1車位0,全,二層,透天厝,,加強磚造,0750818,131.35,5,2,2,有,無,6450000,49105,,0.0,0,,RPOSMLRJMHGGFEE28DA,0.0,0.0,0.0,無,
左營區,房地(土地+建物)+車位,桃子園路1~30號,15.88,都市：其他:第四種住宅區,,,1070729,土地1建物1車位1,十五層,十八層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1091106,139.13,3,2,2,有,有,7720000,51374,坡道平面,16.11,1400000,預售屋、或土地及建物分次登記案件；,RPQSMLLJKHGGFEE67DA,60.57,19.15,0.0,有,
左營區,房地(土地+建物)+車位,桃子園路1~30號,11.76,都市：其他:第四種住宅區,,,1071229,土地1建物1車位1,十一層,十八層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1091106,102.86,2,2,1,有,有,5980000,51643,坡道平面,16.11,1500000,預售屋、或土地及建物分次登記案件；,RPUQMLMJKHGGFEE97DA,43.03,13.3,0.0,有,
左營區,房地(土地+建物)+車位,桃子園路1~30號,11.76,都市：其他:第四種住宅區,,,1071229,土地1建物1車位1,十二層,十八層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1091106,102.86,2,2,1,有,有,6300000,55331,坡道平面,16.11,1500000,預售屋、或土地及建物分次登記案件；,RPVQMLMJKHGGFEE08DA,43.03,13.3,0.0,有,
三民區,房地(土地+建物),覺民路285巷1~30號,9.51,都市：其他:第三種特定商業專用區,,,1100416,土地2建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040813,74.44,2,2,1,有,有,4300000,57765,,0.0,0,,RPUPMLLKNHGGFDE08DA,43.08,5.33,0.0,有,0199
三民區,房地(土地+建物),愛國路91~120號,3.21,都市：其他:第三種住宅區。,,,1100422,土地1建物1車位0,九層,十層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0950726,14.25,1,1,1,有,有,900000,63158,,0.0,0,,RPQQMLLKNHGGFDE77DA,6.3,2.46,0.0,有,
三民區,房地(土地+建物)+車位,大順二路661~690號,8.94,都市：其他:第五種商業區,,,1100408,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091019,142.89,3,2,2,有,有,9700000,67884,坡道機械,9.24,0,,RPUQMLLKNHGGFDE18DA,71.5,14.07,0.0,有,0200
三民區,房地(土地+建物),建工路662巷1弄1~30號,40.88,都市：其他:第二種特定商業專用區,,,1100405,土地1建物1車位0,全,三層,透天厝,,加強磚造,0570701,94.28,3,2,2,有,無,4700000,49852,,0.0,0,,RPRNMLMKNHGGFDE67DA,94.28,0.0,0.0,無,0201
三民區,土地,新都段151~180地號,495.4,都市：其他:第四種住宅區,,,1090818,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,101528794,204943,,0.0,0,,RPOOMLOKNHGGFDE67DA,0.0,0.0,0.0,無,
三民區,房地(土地+建物),有光路121~150號,29.61,都市：其他:第三種住宅區。,,,1100324,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0720816,96.05,3,2,2,有,無,2300000,23946,,0.0,0,頂樓搭建遮陽棚頂樓加蓋；,RPSPMLPJNHGGFDE18DA,0.0,0.0,0.0,無,0202
三民區,房地(土地+建物)+車位,順昌街31~60號,6.77,都市：其他:第五種商業區,,,1100326,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090813,112.72999999999999,0,0,0,無,有,6720000,59611,坡道機械,0.0,0,,RPPNMLRJNHGGFDE87DA,53.1,7.73,0.0,有,0203
三民區,房地(土地+建物),大中一路121~150號,7.3,都市：其他:第五種住宅區,,,1100405,土地1建物1車位0,十層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850716,80.14999999999999,2,1,1,有,有,3620000,45165,,0.0,0,,RPWOMLKKNHGGFDE08DA,55.77,9.47,0.0,有,0204
三民區,房地(土地+建物),大豐二路451~480號,12.13,都市：其他:第四種商業區,,,1100419,土地1建物1車位0,十一層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830903,153.66,4,2,2,有,有,5800000,37743,,0.0,0,含裝潢費；含傢俱設備費；,RPSOMLKKNHGGFDE67DA,113.24,13.82,0.0,有,
三民區,房地(土地+建物)+車位,正氣街1~30號,13.18,都市：其他:第四種商業區,,,1100409,土地1建物1車位1,三層,十七層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0800103,200.1,4,2,2,有,有,8220000,41079,坡道機械,0.0,0,含傢俱設備費；含地政士服務費；,RPUNMLLKNHGGFDE87DA,0.0,0.0,0.0,有,0205
三民區,房地(土地+建物)+車位,天祥二路31~60號,24.44,都市：其他:第五種住宅區,,,1100414,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030831,233.07,4,2,2,有,有,12730000,54619,坡道平面,23.23,0,,RPWNMLNJNHGGFDE18DA,118.22,17.77,0.0,有,
三民區,建物,鼎義街1~30號,0.0,,,,1100401,土地0建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1070607,174.11,3,2,2,有,有,7580000,43536,坡道平面,28.03,0,地上權房屋；,RPOQMLKLMHGGFDE47DA,84.67,10.44,0.0,有,
三民區,房地(土地+建物)+車位,應安街61~90號,10.58,都市：其他:第二種商業區,,,1100319,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960129,83.72,2,1,1,有,有,5350000,63903,坡道機械,4.83,0,,RPVNMLQKMHGGFDE38DA,51.95,8.25,0.0,有,
