鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
土城區,房地(土地+建物),廣明街23巷1~30號,31.9,都市：其他:住宅區,,,1100410,土地1建物1車位0,二層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691105,106.16,3,1,1,有,無,9770000,92031,,0.0,0,陽台外推；,RPSONLLLMHGGFAF67DA,106.16,0.0,0.0,無,
板橋區,房地(土地+建物),大觀路二段265巷76弄31~60號,23.33,都市：其他:住宅區(再),,,1100403,土地1建物1車位0,五層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,80.33,3,1,2,有,無,7900000,98344,,0.0,0,陽台外推；其他增建；,RPUSMLLLMHGGFAF18DA,80.33,0.0,0.0,無,0403
土城區,房地(土地+建物),中央路三段181~210號,20.98,都市：其他:商業區,,,1100406,土地3建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790226,133.08,3,2,2,有,有,11660000,87616,,0.0,0,其他增建；,RPSOMLMLMHGGFAF67DA,102.5,2.01,12.5,有,0404
板橋區,房地(土地+建物),華興街31巷1~30號,19.0,都市：其他:住宅區,,,1100413,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,75.0,3,2,1,有,無,10450000,139333,,0.0,0,陽台外推；其他增建；,RPTTMLNJNHGGFAF28DA,66.04,0.0,8.96,無,
板橋區,房地(土地+建物)+車位,永翠路61~90號,18.88,都市：其他:第二種住宅區,,,1100411,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090420,153.02,3,2,2,有,有,19450000,143728,坡道平面,31.61,2000000,,RPUUMLTLMHGGFAF56DA,67.56,8.06,5.47,有,0405
土城區,房地(土地+建物),中央路三段281巷11弄1~30號,15.39,都市：其他:住宅區,,,1100415,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860813,103.88,3,2,2,有,有,9200000,88564,,0.0,0,其他增建；,RPXNMLSLMHGGFAF68DA,70.13,0.0,8.29,有,
板橋區,房地(土地+建物)+車位,莊敬路31~60號,7.28,都市：其他:商業區,,,1100224,土地1建物1車位1,三層,二十三層,住宅大樓(11層含以上有電梯),辦公室,鋼筋混凝土造,0870416,132.14,3,2,1,有,有,20070000,151884,坡道平面,32.18,0,,RPVOMLNKNHGGFAF08DA,74.73,0.0,4.71,有,
板橋區,房地(土地+建物)+車位,華東街271~300號,10.28,都市：其他:住宅區,,,1091212,土地2建物1車位1,二十一層,二十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1050205,120.99,2,2,1,有,有,19550000,178353,坡道平面,22.87,2050000,含裝潢費；預售屋、或土地及建物分次登記案件；,RPRNMLMKNHGGFAF47DA,58.97,2.87,7.18,有,
土城區,房地(土地+建物)+車位,民安街1~30號,36.96,都市：其他:住宅區,,,1100409,土地1建物1車位1,八層,十一層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090917,148.26999999999998,3,1,2,有,有,13000000,91934,坡道平面,25.9,1750000,,RPQNMLNKNHGGFAF47DA,72.16,0.0,7.64,有,
土城區,房地(土地+建物)+車位,民安街1~30號,36.96,都市：其他:住宅區,,,1100411,土地1建物1車位1,十一層,十一層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090917,146.2,3,1,2,有,有,14500000,104192,坡道平面,23.83,1750000,,RPRNMLNKNHGGFAF57DA,72.16,0.0,7.64,有,
板橋區,房地(土地+建物)+車位,文聖街151~180號,16.82,都市：其他:住宅區,,,1091006,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960712,151.96,3,2,2,有,有,25000000,164517,坡道平面,26.33,0,親友、員工、共有人或其他特殊關係間之交易；,RPRPMLNKNHGGFAF77DA,68.75,7.15,14.68,有,
板橋區,房地(土地+建物),民治街42巷1~30號,12.7,都市：其他:住宅區,,,1100316,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0830825,47.65,3,1,2,有,無,4000000,83945,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；陽台外推；,RPSPMLNKNHGGFAF87DA,39.16,0.94,4.66,無,0406
土城區,房地(土地+建物),中華路一段31~60號,24.24,都市：其他:第一種住宅區,,,1100331,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0651206,84.31,3,2,2,有,無,9500000,112679,,0.0,0,頂樓加蓋；,RPTUMLNKNHGGFAF48DA,84.31,0.0,0.0,無,0407
板橋區,房地(土地+建物)+車位,國光路67巷1~30號,32.93,都市：其他:住宅區,,,1100327,土地1建物1車位1,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840323,176.14000000000001,3,1,2,有,有,19800000,112411,坡道平面,0.0,0,,RPXVMLNKNHGGFAF98DA,113.05,0.0,12.96,有,
土城區,房地(土地+建物)+車位,中央路二段21巷91~120號,28.11,都市：其他:第二種商業區,,,1100404,土地1建物1車位1,十四層,二十六層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1061213,189.87,3,2,2,有,有,22580000,118923,坡道平面,38.01,0,,RPTNMLSJNHGGFAF18DA,93.04,6.26,9.0,有,0408
土城區,土地,頂福段631~660地號,47.05,都市：其他:道路用地,,,1100423,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4200000,89267,,0.0,0,包含公共設施保留地用地；,RPQPMLQJNHGGFAF87DA,0.0,0.0,0.0,無,0002
土城區,房地(土地+建物)+車位,青隆街211~240號,18.28,都市：其他:第二種住宅區,,,1100416,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100122,131.01999999999998,2,2,1,有,有,14200000,108380,坡道平面,41.36,0,,RPWNMLQJNHGGFAF28DA,49.62,5.53,3.18,有,0410
板橋區,房地(土地+建物),縣民大道三段33巷6弄1~30號,28.0,都市：其他:住宅區,,,1100406,土地1建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,66.05,3,2,1,有,無,12200000,184709,,0.0,0,其他增建；,RPPOMLQJNHGGFAF67DA,66.05,0.0,0.0,無,
土城區,房地(土地+建物)+車位,裕華街1~30號,22.89,都市：其他:乙種工業區,,,1100420,土地1建物1車位1,十一層,十九層,住宅大樓(11層含以上有電梯),工業發展有關設施（工業產品展示服務業）,鋼筋混凝土造,1080625,126.0,0,0,0,無,有,12750000,118958,坡道平面,33.11,1700000,,RPWNMLMKNHGGFAF97DA,53.92,2.08,6.5,有,
板橋區,房地(土地+建物),華江一路211~240號,12.28,都市：其他:第二種住宅區,,,1100101,土地1建物1車位0,五層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091117,79.81,2,1,1,有,有,12600000,157875,,0.0,0,,RPOQMLKKNHGGFAF27DA,46.91,2.87,3.72,有,
新莊區,土地,公正段1~30地號,384.51,都市：其他:道路用地,,,1100114,土地41建物0車位0,,,其他,,,,0.0,0,0,0,有,無,30230000,78620,,0.0,0,,RPQNMLSKJHGGFBF67DA,0.0,0.0,0.0,無,0358
板橋區,房地(土地+建物),莊敬路220巷1~30號,10.4,都市：其他:住宅區,,,1100422,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),集合住宅,鋼骨鋼筋混凝土造,1090814,49.96,1,0,1,有,無,8000000,160128,,0.0,0,,RPWOMLLLNHGGFAF08DA,29.05,0.0,0.0,有,
新莊區,房地(土地+建物),瓊林路31~60號,16.11,都市：其他:住宅區,,,1091226,土地1建物1車位0,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970108,140.19,3,2,2,有,有,13000000,92731,,0.0,0,陽台外推；其他增建；,RPQTMLNJLHGGFBF87DA,78.58,7.63,21.21,有,
新莊區,土地,公正段1~30地號,83.7,都市：其他:道路用地,,,1100115,土地43建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6500000,77658,,0.0,0,,RPTNMLSKJHGGFBF97DA,0.0,0.0,0.0,無,0360
新莊區,房地(土地+建物),福壽街142巷1~30號,21.01,都市：其他:住宅區,,,1100312,土地1建物1車位0,二層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681105,66.0,3,2,2,有,無,7000000,106061,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPWMLLJMHGGFBF97DA,66.0,0.0,0.0,無,
五股區,房地(土地+建物)+車位,新五路三段301~330號,13.55,都市：其他:商業區,,,1091017,土地1建物1車位1,十九層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100209,122.47,2,2,1,有,無,9200000,83699,坡道平面,35.85,1950000,預售屋、或土地及建物分次登記案件；,RPURMLOKMHGGFBF38DA,54.67,0.0,4.17,有,
五股區,房地(土地+建物)+車位,新五路三段301~330號,17.62,都市：其他:商業區,,,1091123,土地1建物1車位1,十層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100209,149.95,3,2,2,有,無,10380000,74759,坡道平面,35.85,1850000,預售屋、或土地及建物分次登記案件；,RPOTMLOKMHGGFBF97DA,71.06,0.0,6.24,有,
五股區,房地(土地+建物)+車位,新五路三段301~330號,17.62,都市：其他:商業區,,,1090302,土地1建物1車位1,十一層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100209,149.95,3,2,2,有,無,10920000,80368,坡道平面,35.85,1750000,預售屋、或土地及建物分次登記案件；,RPRUMLOKMHGGFBF38DA,71.06,0.0,6.24,有,
五股區,房地(土地+建物)+車位,新五路三段301~330號,17.62,都市：其他:商業區,,,1090106,土地1建物1車位1,十二層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100209,149.95,3,2,2,有,無,10220000,73357,坡道平面,35.85,1850000,預售屋、或土地及建物分次登記案件；,RPSUMLOKMHGGFBF48DA,71.06,0.0,6.24,有,
五股區,房地(土地+建物)+車位,新五路三段301~330號,13.55,都市：其他:商業區,,,1090613,土地1建物1車位1,五層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100209,122.47,2,2,1,有,無,8350000,75040,坡道平面,35.85,1850000,預售屋、或土地及建物分次登記案件；,RPPVMLOKMHGGFBF28DA,54.67,0.0,4.17,有,
五股區,房地(土地+建物)+車位,新五路三段331~360號,13.55,都市：其他:商業區,,,1091013,土地1建物1車位1,十三層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100209,122.47,2,2,1,有,無,9840000,91088,坡道平面,35.85,1950000,預售屋、或土地及建物分次登記案件；,RPONNLOKMHGGFBF47DA,54.67,0.0,4.17,有,
五股區,房地(土地+建物)+車位,新五路三段301~330號,17.62,都市：其他:商業區,,,1100126,土地1建物1車位1,十八層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100209,149.95,3,2,2,有,無,10330000,75197,坡道平面,35.85,1750000,預售屋、或土地及建物分次登記案件；,RPOPNLOKMHGGFBF67DA,71.06,0.0,6.24,有,
五股區,房地(土地+建物)+車位,新五路三段301~330號,11.41,都市：其他:商業區,,,1090712,土地1建物1車位1,十六層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100209,108.53999999999999,2,1,1,有,無,8430000,91897,坡道平面,35.85,1750000,預售屋、或土地及建物分次登記案件；,RPUQNLOKMHGGFBF38DA,44.85,0.0,4.33,有,
新莊區,房地(土地+建物),昌平街41巷1~30號,13.25,都市：其他:住宅區,,,1100305,土地1建物1車位0,七層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850318,99.41,3,2,2,有,有,11200000,112665,,0.0,0,陽台外推；其他增建；,RPVSMLQKMHGGFBF78DA,62.14,0.0,8.45,有,
泰山區,土地,泰山段一小段721~750地號,465.68,都市：其他:道路用地,,,1100318,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,52000000,111665,,0.0,0,,RPPSMLQKMHGGFBF18DA,0.0,0.0,0.0,無,
林口區,房地(土地+建物)+車位,文化三路一段249巷31~60號,17.14,都市：其他:第五種住宅區,,,1100131,土地1建物1車位1,十五層,十八層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1060519,147.59,3,2,2,有,有,17700000,119927,坡道平面,22.98,0,,RPXPMLTKMHGGFBF98DA,71.33,2.54,10.4,有,0413
五股區,房地(土地+建物)+車位,新五路三段301~330號,17.62,都市：其他:商業區,,,1090218,土地1建物1車位1,五層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100209,149.95,3,2,2,有,無,10280000,73883,坡道平面,35.85,1850000,預售屋、或土地及建物分次登記案件；,RPTQMLSLMHGGFBF68DA,0.0,0.0,0.0,有,
五股區,房地(土地+建物)+車位,新五路三段301~330號,17.62,都市：其他:商業區,,,1090808,土地1建物1車位1,六層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100209,149.95,3,2,2,有,無,11040000,79667,坡道平面,35.85,1950000,預售屋、或土地及建物分次登記案件；,RPUQMLSLMHGGFBF78DA,71.06,0.0,6.24,有,
五股區,房地(土地+建物)+車位,新五路三段301~330號,17.62,都市：其他:商業區,,,1090218,土地1建物1車位1,十層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100209,149.95,3,2,2,有,無,10420000,75110,坡道平面,35.85,1850000,預售屋、或土地及建物分次登記案件；,RPVQMLSLMHGGFBF88DA,71.06,0.0,6.24,有,
五股區,房地(土地+建物)+車位,新五路三段301~330號,17.62,都市：其他:商業區,,,1100120,土地1建物1車位1,十五層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100209,149.95,3,2,2,有,無,11590000,84487,坡道平面,35.85,1950000,預售屋、或土地及建物分次登記案件；,RPWQMLSLMHGGFBF98DA,71.06,0.0,6.24,有,
五股區,房地(土地+建物)+車位,新五路三段301~330號,13.55,都市：其他:商業區,,,1090613,土地1建物1車位1,八層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100209,122.47,2,2,1,有,無,8230000,73655,坡道平面,35.85,1850000,預售屋、或土地及建物分次登記案件；,RPRRMLSLMHGGFBF58DA,54.67,0.0,4.17,有,
五股區,房地(土地+建物)+車位,新五路三段301~330號,13.55,都市：其他:商業區,,,1090206,土地1建物1車位1,九層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100209,122.47,2,2,1,有,無,8250000,75040,坡道平面,35.85,1750000,預售屋、或土地及建物分次登記案件；,RPSRMLSLMHGGFBF68DA,54.67,0.0,4.17,有,
五股區,房地(土地+建物)+車位,新五路三段301~330號,13.55,都市：其他:商業區,,,1091127,土地1建物1車位1,十一層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100209,122.47,2,2,1,有,無,8760000,78619,坡道平面,35.85,1950000,預售屋、或土地及建物分次登記案件；,RPTRMLSLMHGGFBF78DA,54.67,0.0,4.17,有,
五股區,房地(土地+建物)+車位,新五路三段301~330號,13.55,都市：其他:商業區,,,1090704,土地1建物1車位1,十二層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100209,122.47,2,2,1,有,無,8500000,75618,坡道平面,35.85,1950000,預售屋、或土地及建物分次登記案件；,RPWRMLSLMHGGFBF09DA,54.67,0.0,4.17,有,
五股區,房地(土地+建物)+車位,新五路三段301~330號,13.55,都市：其他:商業區,,,1091122,土地1建物1車位1,六層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100209,122.47,2,2,1,有,無,8260000,74001,坡道平面,35.85,1850000,預售屋、或土地及建物分次登記案件；,RPPSMLSLMHGGFBF48DA,54.67,0.0,4.17,有,
五股區,房地(土地+建物)+車位,新五路三段301~330號,13.55,都市：其他:商業區,,,1090223,土地1建物1車位1,八層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100209,122.47,2,2,1,有,無,8160000,74001,坡道平面,35.85,1750000,預售屋、或土地及建物分次登記案件；,RPRSMLSLMHGGFBF68DA,54.67,0.0,4.17,有,
五股區,房地(土地+建物)+車位,新五路三段301~330號,13.55,都市：其他:商業區,,,1090518,土地1建物1車位1,十一層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100209,122.47,2,2,1,有,無,8780000,81159,坡道平面,35.85,1750000,預售屋、或土地及建物分次登記案件；,RPTSMLSLMHGGFBF88DA,54.67,0.0,4.17,有,
五股區,房地(土地+建物)+車位,新五路三段301~330號,17.62,都市：其他:商業區,,,1090518,土地1建物1車位1,四層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100209,149.95,3,2,2,有,無,10120000,73357,坡道平面,35.85,1750000,預售屋、或土地及建物分次登記案件；,RPWSMLSLMHGGFBF56DA,0.0,0.0,0.0,有,
五股區,房地(土地+建物)+車位,新五路三段301~330號,17.62,都市：其他:商業區,,,1090814,土地1建物1車位1,六層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100209,149.95,3,2,2,有,無,11200000,81946,坡道平面,35.85,1850000,預售屋、或土地及建物分次登記案件；,RPXSMLSLMHGGFBF66DA,71.06,0.0,6.24,有,
五股區,房地(土地+建物)+車位,新五路三段301~330號,17.62,都市：其他:商業區,,,1090224,土地1建物1車位1,十三層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100209,149.95,3,2,2,有,無,11220000,82121,坡道平面,35.85,1850000,預售屋、或土地及建物分次登記案件；,RPPTMLSLMHGGFBF58DA,0.0,0.0,0.0,有,
五股區,房地(土地+建物)+車位,新五路三段301~330號,17.62,都市：其他:商業區,,,1090725,土地1建物1車位1,十六層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100209,149.95,3,2,2,有,無,11030000,80456,坡道平面,35.85,1850000,預售屋、或土地及建物分次登記案件；,RPQTMLSLMHGGFBF68DA,71.06,0.0,6.24,有,
五股區,房地(土地+建物)+車位,新五路三段301~330號,17.62,都市：其他:商業區,,,1091017,土地1建物1車位1,十七層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100209,149.95,3,2,2,有,無,10940000,78791,坡道平面,35.85,1950000,預售屋、或土地及建物分次登記案件；,RPSTMLSLMHGGFBF88DA,0.0,0.0,0.0,有,
五股區,房地(土地+建物)+車位,新五路三段301~330號,11.41,都市：其他:商業區,,,1080707,土地1建物1車位1,十二層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100209,108.53999999999999,2,1,1,有,無,7280000,76076,坡道平面,35.85,1750000,預售屋、或土地及建物分次登記案件；,RPVTMLSLMHGGFBF56DA,44.85,0.0,4.33,有,0414
五股區,房地(土地+建物)+車位,新五路三段301~330號,11.41,都市：其他:商業區,,,1081229,土地1建物1車位1,十四層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100209,108.53999999999999,2,1,1,有,無,7120000,73875,坡道平面,35.85,1750000,預售屋、或土地及建物分次登記案件；,RPWTMLSLMHGGFBF66DA,44.85,0.0,4.33,有,
五股區,房地(土地+建物)+車位,新五路三段301~330號,11.41,都市：其他:商業區,,,1081222,土地1建物1車位1,十九層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100209,108.53999999999999,2,1,1,有,無,7200000,74976,坡道平面,35.85,1750000,預售屋、或土地及建物分次登記案件；,RPPUMLSLMHGGFBF68DA,44.85,0.0,4.33,有,
五股區,房地(土地+建物)+車位,新五路三段301~330號,17.62,都市：其他:商業區,,,1081220,土地1建物1車位1,九層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100209,149.95,3,2,2,有,無,10280000,73006,坡道平面,35.85,1950000,預售屋、或土地及建物分次登記案件；,RPVUMLSLMHGGFBF66DA,71.06,0.0,6.24,有,
五股區,房地(土地+建物)+車位,新五路三段301~330號,17.62,都市：其他:商業區,,,1090104,土地1建物1車位1,十三層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100209,149.95,3,2,2,有,無,11100000,81069,坡道平面,35.85,1850000,預售屋、或土地及建物分次登記案件；,RPWUMLSLMHGGFBF76DA,71.06,0.0,6.24,有,
五股區,房地(土地+建物)+車位,新五路三段301~330號,17.62,都市：其他:商業區,,,1090412,土地1建物1車位1,十五層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100209,149.95,3,2,2,有,無,10500000,74934,坡道平面,35.85,1950000,預售屋、或土地及建物分次登記案件；,RPXUMLSLMHGGFBF86DA,71.06,0.0,6.24,有,
五股區,房地(土地+建物)+車位,新五路三段301~330號,17.62,都市：其他:商業區,,,1090419,土地1建物1車位1,十六層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100209,149.95,3,2,2,有,無,11290000,83611,坡道平面,35.85,1750000,預售屋、或土地及建物分次登記案件；,RPOVMLSLMHGGFBF68DA,71.06,0.0,6.24,有,
林口區,房地(土地+建物)+車位,忠孝路271~300號,12.86,都市：其他:中心商業區,,,1100423,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090312,123.32,2,2,1,有,有,12750000,117723,坡道平面,29.88,1750000,,RPPVMLSLMHGGFBF78DA,56.58,0.0,8.41,有,
五股區,房地(土地+建物)+車位,新五路三段301~330號,17.62,都市：其他:商業區,,,1090809,土地1建物1車位1,十九層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100209,149.95,3,2,2,有,無,10620000,76862,坡道平面,35.85,1850000,預售屋、或土地及建物分次登記案件；,RPQVMLSLMHGGFBF88DA,71.06,0.0,6.24,有,
五股區,房地(土地+建物)+車位,新五路三段301~330號,13.55,都市：其他:商業區,,,1081214,土地1建物1車位1,五層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100209,122.47,2,2,1,有,無,8210000,74579,坡道平面,35.85,1750000,預售屋、或土地及建物分次登記案件；,RPRVMLSLMHGGFBF98DA,54.67,0.0,4.17,有,
五股區,房地(土地+建物)+車位,新五路三段331~360號,13.55,都市：其他:商業區,,,1091018,土地1建物1車位1,九層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100209,122.47,2,2,1,有,無,9700000,89471,坡道平面,35.85,1950000,預售屋、或土地及建物分次登記案件；,RPXONLSLMHGGFBF98DA,54.67,0.0,4.17,有,
五股區,房地(土地+建物)+車位,新五路三段331~360號,13.55,都市：其他:商業區,,,1090605,土地1建物1車位1,十一層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100209,122.47,2,2,1,有,無,9490000,89356,坡道平面,35.85,1750000,預售屋、或土地及建物分次登記案件；,RPQPNLSLMHGGFBF38DA,54.67,0.0,4.17,有,
五股區,房地(土地+建物)+車位,新五路三段331~360號,17.62,都市：其他:商業區,,,1090913,土地1建物1車位1,十七層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100209,149.95,3,2,2,有,無,12850000,95530,坡道平面,35.85,1950000,預售屋、或土地及建物分次登記案件；,RPVRMLTLMHGGFBF09DA,71.06,0.0,6.24,有,
五股區,房地(土地+建物)+車位,新五路三段331~360號,11.41,都市：其他:商業區,,,1100207,土地1建物1車位1,七層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100209,108.53999999999999,2,1,1,有,無,7680000,80204,坡道平面,35.85,1850000,預售屋、或土地及建物分次登記案件；,RPWRMLTLMHGGFBF56DA,44.85,0.0,4.33,有,0414
五股區,房地(土地+建物)+車位,新五路三段331~360號,11.41,都市：其他:商業區,,,1090308,土地1建物1車位1,十八層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100209,108.53999999999999,2,1,1,有,無,7300000,76352,坡道平面,35.85,1750000,預售屋、或土地及建物分次登記案件；,RPPSMLTLMHGGFBF58DA,44.85,0.0,4.33,有,
五股區,房地(土地+建物)+車位,新五路三段331~360號,11.41,都市：其他:商業區,,,1100411,土地1建物1車位1,十九層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100209,108.53999999999999,2,1,1,有,無,7120000,73875,坡道平面,35.85,1750000,預售屋、或土地及建物分次登記案件；,RPQSMLTLMHGGFBF68DA,44.85,0.0,4.33,有,
五股區,房地(土地+建物)+車位,新五路三段301~330號,17.62,都市：其他:商業區,,,1090614,土地1建物1車位1,五層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100209,149.95,3,2,2,有,無,10880000,78265,坡道平面,35.85,1950000,預售屋、或土地及建物分次登記案件；,RPRSMLTLMHGGFBF78DA,71.06,0.0,6.24,有,
五股區,房地(土地+建物)+車位,新五路三段301~330號,17.62,都市：其他:商業區,,,1100317,土地1建物1車位1,九層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100209,149.95,2,1,1,有,無,11060000,80719,坡道平面,35.85,1850000,預售屋、或土地及建物分次登記案件；,RPSSMLTLMHGGFBF88DA,71.06,0.0,6.24,有,
五股區,房地(土地+建物)+車位,新五路三段301~330號,13.55,都市：其他:商業區,,,1090524,土地1建物1車位1,六層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100209,122.47,2,2,1,有,無,8150000,72731,坡道平面,35.85,1850000,預售屋、或土地及建物分次登記案件；,RPWSMLTLMHGGFBF66DA,54.67,0.0,4.17,有,
五股區,房地(土地+建物)+車位,新五路三段301~330號,13.55,都市：其他:商業區,,,1090501,土地1建物1車位1,十一層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100209,122.47,2,2,1,有,無,8470000,76426,坡道平面,35.85,1850000,預售屋、或土地及建物分次登記案件；,RPOTMLTLMHGGFBF58DA,54.67,0.0,4.17,有,
五股區,房地(土地+建物)+車位,新五路三段301~330號,13.55,都市：其他:商業區,,,1090104,土地1建物1車位1,十二層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100209,122.47,2,2,1,有,無,8070000,72962,坡道平面,35.85,1750000,預售屋、或土地及建物分次登記案件；,RPQTMLTLMHGGFBF78DA,0.0,0.0,0.0,有,0414
