鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,total_floor
三峽區,房地(土地+建物),復興路42巷1~30號,11.76,都市：其他:住宅區,,,1091103,土地1建物1車位0,十六層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831115,117.87,2,2,2,有,有,8200000,69568,,0.0,0,陽台外推；,RPOQMLRKJIPFFIF66DA,94.09,2.62,8.93,有,185.0,18
新莊區,房地(土地+建物),民安西路361~390號,10.4,都市：其他:住宅區,,,1091103,土地1建物1車位0,二十層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850311,72.02,2,1,1,有,有,4200000,58317,,0.0,0,,RPSPMLLKKIPFFBF48EA,49.33,0.0,7.52,有,196.0,21
新店區,房地(土地+建物)+車位,中央路151~180號,27.75,都市：其他:捷運系統用地,,,1091108,土地3建物1車位1,十五層,二十層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1011114,167.10000000000002,3,2,2,有,有,26000000,166513,坡道平面,25.97,2500000,,RPQOMLLKKIPFFCF28EA,82.21,6.11,6.88,有,197.0,20
汐止區,房地(土地+建物)+車位,湖前街77巷5弄1~30號,9.41,都市：其他:第二種住宅區,,,1091110,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831024,88.37,2,2,1,有,有,9000000,101845,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPOMLLKKIPFFDF28EA,40.81,0.93,6.55,有,199.0,13
中和區,房地(土地+建物)+車位,民德路151~180號,6.67,都市：其他:住宅區,,,1091119,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881011,74.92,2,1,1,有,有,9360000,127250,坡道機械,11.58,1300000,其他增建；,RPTNMLLKKIPFFHF98EA,45.29,0.0,4.88,有,218.0,13
中和區,房地(土地+建物),中正路1~30號,2.12,都市：其他:住宅區,,,1091122,土地3建物1車位0,五層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851116,27.78,1,1,1,有,有,4000000,143988,,0.0,0,,RPQNMLLKKIPFFHF68EA,24.21,0.0,0.0,有,220.0,22
樹林區,房地(土地+建物)+車位,學勤路361~390號,10.22,都市：其他:商業區,,,1091114,土地1建物1車位1,二十五層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971030,134.44,2,2,1,有,有,12200000,115210,坡道平面,39.83,1300000,,RPUOMLLKKIPFFIF66EA,59.93,0.0,6.09,有,,27
三峽區,房地(土地+建物)+車位,學府路91~120號,22.73,都市：其他:住宅區,,,1091017,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980420,185.08999999999997,4,2,2,有,有,15200000,81623,坡道平面,13.57,1200000,陽台外推；其他增建；,RPPPMLOKKIPFFIF56EA,98.95,11.75,5.93,有,,15
樹林區,房地(土地+建物)+車位,學勤路631~660號,20.28,都市：其他:住宅區,,,1091026,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970303,155.39,3,2,2,有,有,12950000,94525,坡道平面,33.2,1400000,其他增建；,RPUPMLOKKIPFFIF07EA,82.18,1.28,5.24,有,,15
中和區,房地(土地+建物),景平路481~510號,4.21,都市：其他:道路用地,,,1091114,土地2建物1車位0,八層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0970501,61.11,1,1,1,有,有,9600000,157094,,0.0,0,,RPRNMLOKKIPFFHF09EA,37.05,0.0,0.0,有,,19
三重區,房地(土地+建物)+車位,溪尾街181~210號,18.23,都市：其他:住宅區,,,1091126,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990203,193.51999999999998,4,2,2,有,有,24750000,127894,坡道機械,13.11,0,,RPWNMLLKKIPFFGF56EA,102.9,7.1,13.7,有,,14
淡水區,房地(土地+建物),淡金路1~30號,3.2,都市：其他:商業區(二),,,1091028,土地1建物1車位0,十一層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970909,55.739999999999995,1,1,1,有,有,4430000,79476,,0.0,0,陽台外推；,RPQQMLLKKIPFFEF68EA,29.31,0.0,5.95,有,,29
淡水區,房地(土地+建物)+車位,淡金路二段481~510號,22.4,都市：其他:第五種住宅區,,,1091109,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010531,154.81,3,2,2,有,有,9350000,60397,坡道平面,29.84,0,,RPTPMLOKKIPFFEF56EA,78.49,1.33,7.45,有,,15
汐止區,房地(土地+建物),福德一路12巷1~30號,5.81,都市：其他:第二種住宅區,,,1091126,土地1建物1車位0,十三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850215,40.18,1,0,1,有,有,3530000,87855,,0.0,0,,RPXPMLKKKIPFFDF09EA,23.9,0.0,2.96,有,,16
新店區,房地(土地+建物)+車位,中興路一段241~270號,7.36,都市：其他:第四種住宅區,,,1091122,土地1建物1車位1,二十一層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861029,108.92,2,2,1,有,有,13300000,122108,坡道平面,0.0,0,陽台外推；,RPSPMLOKKIPFFCF88EA,47.16,1.03,8.52,有,,22
林口區,房地(土地+建物)+車位,中山路511~540號,14.5,都市：其他:中心商業區,,,1090930,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960927,151.88,3,2,2,有,有,10700000,77020,坡道平面,32.43,1500000,,RPWVMLLKKIPFFBF86EA,81.96,0.0,3.6,有,242.0,15
泰山區,房地(土地+建物)+車位,仁愛路100巷1~30號,9.28,都市：其他:商業區,,,1091024,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970513,124.53,3,2,2,有,有,12800000,98247,坡道機械,6.46,1200000,其他增建；,RPOVMLLKKIPFFBF68EA,80.82,0.0,2.98,有,,15
新莊區,房地(土地+建物)+車位,立信一街31~60號,17.84,都市：其他:住宅區,,,1091108,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941123,146.4,4,2,2,有,有,16300000,110233,坡道平面,14.86,1800000,陽台外推；,RPQSMLOKKIPFFBF88EA,80.11,1.62,10.96,有,,13
新莊區,房地(土地+建物),中平路110巷1~30號,26.2,都市：其他:住宅區,,,1091103,土地1建物1車位0,十六層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800309,169.85999999999999,3,2,2,有,有,8830629,51988,,0.0,0,含土地增值稅或其他稅費1123129元；親友、員工、共有人或其他特殊關係間之交易；機電設備；,RPSQMLPKKIPFFBF98EA,113.59,1.1,15.04,有,,21
土城區,房地(土地+建物)+車位,立仁街31~60號,14.26,都市：其他:第二種商業區,,,1091126,土地1建物1車位1,十五層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820726,185.74,4,2,2,有,有,16050000,86411,坡道機械,0.0,0,陽台外推；其他增建；,RPTNMLOKKIPFFAF58EA,132.38,0.0,18.42,有,260.0,22
三峽區,房地(土地+建物),復興路31~60號,9.24,都市：其他:住宅區,,,1091113,土地1建物1車位0,十六層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831115,92.51,3,2,2,有,有,7380000,79775,,0.0,0,陽台外推；,RPVNMLNJKIPFFIF66DA,73.85,3.25,5.51,有,,18
三峽區,房地(土地+建物),國際一街91~120號,19.56,都市：其他:住宅區,,,1091117,土地1建物1車位0,七層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950530,115.88000000000001,3,2,2,有,有,12100000,104418,,0.0,0,建商二次施工。陽台外推；,RPVOMLPKKIPFFIF07DA,77.69,0.54,8.06,有,,20
樹林區,房地(土地+建物)+車位,鎮前街421~450號,28.41,都市：其他:第一種住宅區,,,1091020,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840812,181.5,4,2,2,有,有,13100000,72176,坡道平面,0.0,0,,RPQOMLRKKIPFFIF76DA,118.7,1.4,14.54,有,269.0,14
三重區,房地(土地+建物)+車位,中正南路250巷1~30號,8.88,都市：其他:道路用地,,,1091107,土地5建物1車位1,三層,三十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0970627,153.49,3,2,2,有,有,19800000,128999,坡道平面,35.0,0,陽台外推；,RPPNMLMKKIPFFGF48DA,71.07,3.0,10.04,有,,36
蘆洲區,房地(土地+建物)+車位,集賢路301~330號,20.79,都市：其他:住宅區,,,1091104,土地1建物1車位1,十層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000905,202.98,3,2,2,有,有,29300000,144349,坡道平面,24.06,0,陽台外推；,RPXOMLQLJIPFFGF17DA,107.34,4.7,11.92,有,278.0,19
淡水區,房地(土地+建物)+車位,沙崙路一段126巷91~120號,20.88,都市：其他:第五之一種住宅區,,,1091011,土地1建物1車位1,八層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050816,159.53,2,2,2,有,有,10300000,64565,坡道平面,36.52,0,,RPWOMLOKKIPFFEF66DA,67.74,1.48,15.45,有,282.0,23
淡水區,房地(土地+建物)+車位,新市五路二段61~90號,37.85,都市：其他:第六種住宅區,,,1091119,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880525,187.63,3,2,2,有,有,6450000,34376,坡道平面,46.4,0,,RPPPMLOKKIPFFEF68DA,84.94,4.88,11.22,有,,14
淡水區,房地(土地+建物)+車位,新市一路一段331巷91~120號,21.06,都市：其他:第三種住宅區。,,,1091120,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031024,122.5,2,2,1,有,有,7750000,63265,坡道平面,26.54,0,,RPSPMLOKKIPFFEF98DA,58.66,1.4,3.94,有,283.0,15
八里區,房地(土地+建物)+車位,文昌一街1~30號,17.38,都市：其他:第二種住宅區,,,1091128,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070522,125.54,2,2,1,有,有,7900000,62928,坡道平面,30.6,0,,RPTOMLOKKIPFFEF98DA,51.52,6.41,7.58,有,,14
淡水區,房地(土地+建物)+車位,新市一路三段91~120號,31.01,都市：其他:第五種住宅區,,,1091130,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970711,213.05,3,2,2,有,有,14500000,68059,坡道平面,34.05,0,,RPQNMLPKKIPFFEF68DA,116.21,5.83,6.95,有,,15
淡水區,房地(土地+建物)+車位,淡金路一段571~600號,25.78,都市：其他:第五種住宅區,,,1091127,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041001,173.13,3,2,2,有,有,11680000,67464,坡道平面,37.79,0,陽台加蓋鐵窗其他增建；,RPUPMLPKKIPFFEF66DA,82.4,6.15,4.06,有,287.0,15
淡水區,房地(土地+建物)+車位,八勢路50巷61~90號,195.51,都市：其他:住宅區(一),,,1081025,土地1建物1車位1,二十層，二十一層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1070521,633.0899999999999,0,0,0,無,有,78000000,128287,坡道平面,37.94,1650000,建物現況隔局為半毛胚未登記建物；,RPQPMLNLJIPFFEF68DA,365.02,0.0,27.82,有,,21
淡水區,房地(土地+建物)+車位,新民街19巷31~60號,31.93,都市：其他:住宅區,,,1091115,土地1建物1車位1,七層，八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0891027,185.35000000000002,4,2,2,有,有,10000000,53952,坡道平面,30.05,0,陽台外推；,RPQQMLMJKIPFFEF58DA,105.78,2.76,9.38,有,,14
汐止區,房地(土地+建物),建成路142巷45弄1~30號,11.58,都市：其他:第二種住宅區,,,1091118,土地1建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851116,77.05000000000001,2,2,1,有,有,8300000,107722,,0.0,0,陽台外推；,RPVOMLPKKIPFFDF56DA,51.79,0.0,6.3,有,,14
汐止區,房地(土地+建物)+車位,康寧街307巷1弄1~30號,26.76,都市：其他:第二種住宅區,,,1091121,土地1建物1車位1,四層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811023,199.97,3,2,2,有,有,12300000,61509,坡道平面,37.42,0,,RPQQMLKKKIPFFDF38DA,168.77,0.0,15.92,有,292.0,17
新店區,房地(土地+建物)+車位,新坡一街31~60號,79.36,,山坡地保育區,丙種建築用地,1090928,土地1建物1車位1,十五層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821105,219.93,4,2,2,有,有,16000000,72754,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLPKKIPFFCF48DA,196.5,1.74,15.11,有,,20
新店區,房地(土地+建物)+車位,錦秀路11巷96弄1~30號,61.1,都市：其他:道路用地,,,1091113,土地4建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840311,228.92999999999998,4,2,2,有,有,9900000,43245,坡道平面,0.0,0,其他增建；,RPSQMLMJKIPFFCF58DA,164.47,0.0,19.23,有,,13
新莊區,房地(土地+建物),公園路121~150號,12.2,都市：其他:道路用地,,,1091104,土地2建物1車位0,三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0911127,100.11,3,2,2,有,有,12500000,124863,,0.0,0,,RPOPMLSJKIPFFBF58DA,66.32,0.0,7.99,有,,16
新莊區,房地(土地+建物),思源路121~150號,12.89,都市：其他:住宅區,,,1091119,土地1建物1車位0,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890117,111.31,3,2,2,有,有,12600000,113197,,0.0,0,陽台外推；,RPTOMLRJKIPFFBF88DA,80.3,0.0,9.91,有,,13
新莊區,房地(土地+建物),民安西路189巷10弄1~30號,9.14,都市：其他:住宅區,,,1091013,土地1建物1車位0,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971219,64.47,2,2,1,有,有,7400000,114782,,0.0,0,,RPOQNLNKIIPFFBF18DA,40.56,1.42,3.19,有,312.0,15
板橋區,房地(土地+建物),民生路三段301~330號,1.67,都市：其他:住宅區,,,1091129,土地1建物1車位0,三十一層,三十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0950914,51.050000000000004,1,1,1,有,有,7700000,150862,,0.0,0,陽台外推；夾層；其他增建；,RPOQMLTJKIPFFAF68DA,32.93,0.0,2.77,有,,37
板橋區,房地(土地+建物)+車位,文化路一段361~390號,4.95,都市：其他:住宅區,,,1091106,土地1建物1車位1,二十五層,四十三層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0990715,110.69,2,2,2,有,有,22980000,207607,坡道平面,28.94,0,陽台外推；夾層；其他增建；,RPPQMLSJKIPFFAF68DA,49.55,0.0,10.0,有,,43
板橋區,房地(土地+建物),民生路三段301~330號,1.67,都市：其他:住宅區,,,1091110,土地1建物1車位0,三十三層,三十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0950914,51.06,1,1,1,有,有,7520000,147307,,0.0,0,陽台外推；夾層；其他增建；,RPSOMLSJKIPFFAF78DA,32.93,0.0,2.77,有,320.0,37
板橋區,房地(土地+建物),文化路一段361~390號,4.28,都市：其他:住宅區,,,1091108,土地1建物1車位0,五層,四十三層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0990715,83.53999999999999,2,2,2,有,有,18750000,224443,,0.0,0,陽台外推；,RPVPMLMJKIPFFAF58DA,51.15,0.0,10.0,有,322.0,43
土城區,房地(土地+建物),學府路一段99巷1~30號,16.07,都市：其他:第二種住宅區,,,1091121,土地1建物1車位0,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841018,101.72999999999999,3,2,2,有,有,12350000,121400,,0.0,0,其他增建；,RPRNMLLLJIPFFAF97DA,82.48,0.57,9.0,有,,13
板橋區,房地(土地+建物),文化路一段361~390號,4.19,都市：其他:住宅區,,,1091119,土地1建物1車位0,二十二層,四十三層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0990715,81.75999999999999,2,2,2,有,有,19500000,238503,,0.0,0,,RPXOMLOKKIPFFAF98DA,49.55,0.0,10.0,有,335.0,43
新莊區,房地(土地+建物),新北大道七段451~480號,9.41,都市：其他:溝渠用地,,,1091125,土地2建物1車位0,五層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880409,106.28999999999999,4,2,2,有,有,8900000,83725,,0.0,0,夾層；,RPRSMLLJKIPFFBF48DA,68.42,0.0,11.07,有,340.0,18
新莊區,房地(土地+建物),昌平街59巷1~30號,5.54,都市：其他:住宅區,,,1091109,土地1建物1車位0,十層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840713,43.129999999999995,0,0,0,無,有,4800000,111291,,0.0,0,,RPWNMLLJKIPFFBF48DA,20.27,0.0,7.54,有,341.0,17
林口區,房地(土地+建物)+車位,仁愛路二段511~540號,18.99,都市：其他:中心商業區,,,1091015,土地1建物1車位1,四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970729,186.76999999999998,3,2,2,有,有,14350000,76832,坡道平面,39.18,0,,RPRSMLRJKIPFFBF09DA,89.73,0.0,10.54,有,347.0,19
林口區,房地(土地+建物)+車位,中山路511~540號,9.29,都市：其他:中心商業區,,,1091010,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960927,106.92,1,1,1,有,有,6700000,62664,坡道平面,32.43,0,,RPTPMLPKKIPFFBF88DA,49.75,0.0,3.47,有,348.0,15
泰山區,房地(土地+建物)+車位,仁義路121~150號,13.8,都市：其他:商業區,,,1091118,土地1建物1車位2,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950605,174.76999999999998,3,2,2,有,有,16000000,100690,坡道平面,51.62,3600000,,RPOSMLOKKIPFFBF58DA,80.21,1.68,9.44,有,,13
新莊區,房地(土地+建物),昌平街59巷1~30號,14.0,都市：其他:住宅區,,,1091022,土地1建物1車位0,十三層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840713,115.63,3,2,1,有,有,11000000,95131,,0.0,0,,RPTQMLQKKIPFFBF09DA,61.93,1.53,11.53,有,351.0,17
新莊區,房地(土地+建物),民安西路361~390號,10.4,都市：其他:住宅區,,,1091110,土地1建物1車位0,十三層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850311,73.03999999999999,1,1,1,有,有,6200000,84885,,0.0,0,,RPROMLOKKIPFFBF48DA,49.32,0.0,8.54,有,,21
五股區,房地(土地+建物)+車位,西雲路91~120號,16.23,都市：其他:住宅區,,,1091121,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870825,116.06,4,2,1,有,有,7400000,63760,坡道機械,26.42,0,夾層；,RPTTMLTJKIPFFBF96DA,58.14,0.0,9.25,有,,14
新店區,房地(土地+建物),中興路三段211~240號,5.07,都市：其他:第四種住宅區,,,1091123,土地1建物1車位0,四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871231,61.26,2,1,1,有,有,11800000,192622,,0.0,0,含裝潢費；含傢俱設備費；,RPQOMLQKKIPFFCF68DA,45.67,0.0,2.38,有,,24
汐止區,房地(土地+建物),樟樹一路151~180號,10.99,都市：其他:第二種住宅區,,,1091114,土地1建物1車位0,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831210,77.49,3,2,1,有,有,7800000,100658,,0.0,0,夾層；,RPPSMLRJKIPFFDF09DA,53.19,2.69,6.98,有,,13
